term,mean_active,mean_zero,delta
orphan drug,0.002590402874944337,8.25244091835148e-06,0.0025821504340259854
rna,0.002668874017619254,9.461936458265092e-05,0.0025742546530366033
product lines,0.003987524337089847,0.0014173386955070079,0.002570185641582839
market encompasses,0.006245225769279852,0.003676430371526776,0.0025687953977530757
vaccine,0.0026598307716243904,9.349308318769638e-05,0.002566337688436694
printing,0.0031569494530577186,0.0005918959627647008,0.002565053490293018
viral,0.002587697935218036,2.584877639627452e-05,0.0025618491588217615
valves,0.002998224081474601,0.00043706433542783213,0.0025611597460467686
encompasses,0.009404955489382123,0.006845174419951936,0.002559781069430187
end markets,0.0035704944148860227,0.0010123869285238532,0.0025581074863621697
flagship,0.0035989276502566728,0.0010443400430619535,0.0025545876071947195
licensed,0.005892946653749507,0.0033402102557726107,0.0025527363979768966
threat,0.0029022117818767066,0.0003523830509079366,0.00254982873096877
app,0.004273157554247855,0.0017240582460669135,0.0025490993081809413
covering,0.004672750304213926,0.002124757773827882,0.0025479925303860435
integrate,0.003758579657718049,0.0012110742215987224,0.0025475054361193267
drug delivery,0.002609093007729303,6.581721616143335e-05,0.0025432757915678696
cost ownership,0.0025986486822536644,5.572272407725017e-05,0.002542925958176414
investigational,0.0025401432855548895,0.0,0.0025401432855548895
time,0.009335158527109212,0.006802239919570689,0.0025329186075385224
medicine,0.0032321489393888564,0.0007001108934469891,0.0025320380459418674
robotic,0.002966934833835171,0.00043560927374862847,0.0025313255600865428
reducing,0.004387299528516838,0.001856151730304158,0.00253114779821268
ai powered,0.002970657558901748,0.0004468405987184171,0.0025238169601833308
brain,0.0025722671829910503,4.8774605629769267e-05,0.002523492577361281
end end,0.004238536046871281,0.0017174158003555467,0.002521120246515735
ion,0.0027675028521341976,0.0002518969325531161,0.0025156059195810816
conventional,0.004885408352971419,0.0023737461255678815,0.002511662227403538
software solutions,0.0031344927043204978,0.0006456337098815334,0.0024888589944389644
instruments,0.005265136843425222,0.002776626098151271,0.0024885107452739513
brands,0.014693471858299832,0.01220735388036836,0.0024861179779314714
diabetes,0.0027757162892167344,0.00029779562347531804,0.0024779206657414166
licensing agreements,0.003363182830362908,0.000885821743940533,0.002477361086422375
audio,0.00339855594291717,0.0009319804146406626,0.002466575528276507
brands like,0.004447898406440274,0.001984518691200548,0.0024633797152397263
acid,0.0029216841837862266,0.00045901374784290813,0.0024626704359433185
speed,0.0049997020296207555,0.00253971426135895,0.0024599877682618056
mass,0.0049067639092424,0.002448788835378764,0.002457975073863636
emerging,0.005734916029612228,0.003277214729546282,0.002457701300065946
licenses,0.004948092354651988,0.0025020726757510655,0.0024460196789009223
hardware software,0.002870166940327888,0.00042726367926240847,0.0024429032610654797
heart,0.002717378193467814,0.0002809577740822556,0.0024364204193855583
minimally,0.0025767673293659132,0.00014298138104483458,0.0024337859483210787
providers,0.012177928116288182,0.009750987554294991,0.0024269405619931905
technology company,0.002995590258799753,0.0005691430490341596,0.0024264472097655938
release,0.002822815065149568,0.00040238436628167994,0.002420430698867888
mission,0.004712032624629441,0.0022929779204156277,0.002419054704213813
know,0.0031798614410147386,0.0007620347256582651,0.0024178267153564734
monoclonal,0.002425570265638825,9.321549728945956e-06,0.002416248715909879
cloud native,0.002656655478318923,0.0002468235105472923,0.002409831967771631
industries,0.009017343536998564,0.006607839723721651,0.002409503813276913
injectable,0.0024499344300027855,4.7904865675758135e-05,0.0024020295643270274
dc,0.0027080019895609265,0.0003063252748608763,0.00240167671470005
frequency,0.0030625207808628848,0.0006666013827028479,0.002395919398160037
optimized,0.0035199063387287774,0.0011253849231318673,0.0023945214155969103
apis,0.0027299006261503264,0.00033596898319411024,0.0023939316429562162
circuit,0.002925022836412003,0.0005335661980094926,0.0023914566384025102
software services,0.0026767342722151736,0.0002936746989384584,0.002383059573276715
analysis,0.005591033337240384,0.003209186912126506,0.0023818464251138777
action,0.0028004638967051437,0.00042045175401413565,0.0023800121426910082
unique,0.007350777751609439,0.004975476862111854,0.0023753008894975853
current,0.004829051698593344,0.0024547895008543655,0.002374262197738978
liquid,0.0039056204129833275,0.0015370483459510394,0.002368572067032288
ev,0.0029511759331689413,0.0005869773386497434,0.002364198594519198
biopharmaceutical companies,0.0024387413591354812,7.57854485280496e-05,0.002362955910607432
developer,0.003152765952436626,0.000791227770485317,0.0023615381819513093
mixed signal,0.002361431271047188,0.0,0.002361431271047188
plasma,0.0024890282906840843,0.0001336492248569514,0.002355379065827133
johnson,0.0028348802720731987,0.0004810272306043624,0.0023538530414688365
improve,0.004134724625238213,0.0017813999512012453,0.0023533246740369677
legacy,0.003974141380564937,0.0016252129175561888,0.002348928463008748
mechanism,0.002920931332758237,0.0005725198811142533,0.002348411451643984
dose,0.0023969329824758655,4.9475583438288794e-05,0.0023474573990375767
product innovation,0.0039759375112792565,0.0016285585786703835,0.0023473789326088727
catheters,0.0023431377137188808,0.0,0.0023431377137188808
biology,0.002383617694117739,4.457596759488901e-05,0.00233904172652285
apple,0.002824905700715116,0.0004904161357029541,0.002334489565012162
foundational,0.0034001514518712454,0.0010814436110248707,0.002318707840846375
minimally invasive,0.002433463180293126,0.00012085580530079753,0.002312607374992329
refractory,0.0023266543308215924,1.5768731298266435e-05,0.002310885599523326
code,0.0029195824479441275,0.0006102660765321374,0.00230931637141199
radiation,0.002325440889020025,1.6415409799795543e-05,0.002309025479220229
genomic,0.002397141819947529,9.00438460595037e-05,0.002307097973888025
kits,0.0027256280443101696,0.00042025848332451514,0.0023053695609856545
customer support,0.002925664479949346,0.0006212865197446839,0.002304377960204662
insulin,0.0023504470791335707,4.990121895931011e-05,0.0023005458601742606
leveraging proprietary,0.0032273981573854972,0.000927385902915135,0.002300012254470362
pulmonary,0.0023178740529248365,1.9556280473876343e-05,0.00229831777245096
protecting,0.0031907042738848752,0.0008924095838808559,0.0022982946900040194
ultra,0.00356425521422197,0.0012827317779907838,0.0022815234362311863
functional,0.0032498019402839727,0.00097049654659225,0.0022793053936917226
total cost,0.0025092685399949787,0.00023133344569763252,0.002277935094297346
develops,0.0037234810491448707,0.001449343028071605,0.0022741380210732657
rapid technological,0.002606294687826747,0.00033302588583054187,0.002273268801996205
assembly,0.0035305758735000013,0.0012618787013803775,0.0022686971721196237
protects,0.0030698349128377967,0.0008037695689909977,0.002266065343846799
scalability,0.002975341026664086,0.0007142133095891401,0.0022611277170749462
heat,0.003083875978679086,0.0008265348109404929,0.002257341167738593
orthopedic,0.00240785078536495,0.00015281304971164828,0.002255037735653302
regulatory approval,0.002307682324911548,6.342518908039557e-05,0.0022442571358311523
film,0.0026992830591410157,0.0004596909185067809,0.0022395921406342346
primarily generated,0.006284423414392974,0.004047528534802393,0.0022368948795905806
filtration,0.002744372253383387,0.0005142383596387456,0.0022301338937446413
cleaning,0.003392468825250046,0.0011648390214897965,0.0022276298037602494
implants,0.002341343652924953,0.00011566590086095136,0.0022256777520640015
coating,0.0025730723613507597,0.0003533359996538082,0.0022197363616969514
scalable,0.004509615296679187,0.0022925756162726777,0.0022170396804065094
search,0.0036578203177576062,0.0014411230927515936,0.0022166972250060126
successful,0.0031631060679901345,0.0009466267530497131,0.0022164793149404213
specializing,0.006087325860815521,0.0038718917796855302,0.0022154340811299904
integrations,0.002658214875579332,0.000456503214226196,0.002201711661353136
api,0.002784019179100861,0.0005844142133989346,0.0021996049657019264
industrial applications,0.002892608115831238,0.000696283021082722,0.002196325094748516
design manufacture,0.0025602311769411397,0.0003671903998716106,0.002193040777069529
accelerate,0.002898046982457761,0.0007077073534500633,0.002190339629007698
patent portfolio,0.0022749256818864936,8.525437607717284e-05,0.002189671305809321
fusion,0.0022847361145127247,9.606797300892286e-05,0.0021886681415038017
air,0.006178144416016759,0.003989620558793606,0.002188523857223153
key offerings,0.003848778990147036,0.0016624643186207487,0.0021863146715262877
upfront,0.0029290723216873296,0.0007443331256574913,0.0021847391960298384
rapidly,0.004099799596904325,0.0019191362505187647,0.00218066334638556
fi,0.0025573585738333394,0.0003788794667220222,0.0021784791071113173
products like,0.00352365716823164,0.001348356117453585,0.0021753010507780546
portable,0.002632885603637036,0.00045763193604332137,0.0021752536675937145
effectiveness,0.003462024534055731,0.001293618464215827,0.0021684060698399037
ai driven,0.0026800064039931566,0.0005127787802518948,0.0021672276237412616
analytics,0.008694661617079512,0.006529396470767813,0.0021652651463116984
expression,0.0024334646847959354,0.00027041961616671996,0.0021630450686292153
healthcare,0.013376119750411454,0.011214858828881163,0.0021612609215302912
consumer electronics,0.002784405995130942,0.0006236458621612707,0.002160760132969671
food,0.01099224339348138,0.00883275778521756,0.0021594856082638204
infections,0.0021744593175477417,1.6133082680369583e-05,0.002158326234867372
bone,0.0025586933468900227,0.00040036727489427005,0.0021583260719957526
expanding,0.007873729222493124,0.005715728978835625,0.002158000243657499
screening,0.0028635990890250418,0.000706492214406721,0.0021571068746183207
design development,0.002502245680635511,0.0003471163818021195,0.002155129298833391
stage biopharmaceutical,0.0021735015567836717,1.9904349735401878e-05,0.0021535972070482697
artificial intelligence,0.0034262780646788374,0.0012727812567904905,0.002153496807888347
commercialized,0.002207123260075073,5.4165904805870765e-05,0.002152957355269202
associated,0.006424402385388788,0.0042802022465574414,0.0021442001388313463
marketed,0.0034398129092154395,0.0012956475488358607,0.0021441653603795786
cell therapies,0.002150216620861888,9.07004604734592e-06,0.002141146574814542
immuno,0.0021392055263472925,0.0,0.0021392055263472925
addressable,0.0027376671949299017,0.0005988074007509273,0.0021388597941789742
characterized rapid,0.0024323847598055367,0.00029681608697052295,0.002135568672835014
polymer,0.0023754044286538483,0.00024295609506104122,0.002132448333592807
developing manufacturing,0.0021791914586833253,5.033673447999861e-05,0.0021288547242033266
instrumentation,0.00244870896850122,0.00032047381123979506,0.0021282351572614253
aluminum,0.0038222546410146044,0.0016958093512363778,0.002126445289778227
therapeutic areas,0.002223620092994759,0.00010070578147662082,0.002122914311518138
pathway,0.0022725140192549104,0.00015088257718322143,0.002121631442071689
lasers,0.0023377253775283898,0.00021847913213188572,0.002119246245396504
enable,0.0038048052979708217,0.0016862818063222151,0.0021185234916486066
laboratory,0.00339080217282452,0.0012727739501251147,0.002118028222699405
company specializing,0.002888217977544446,0.0007710647656272106,0.0021171532119172356
pathways,0.0022635914147490334,0.00014666988353974494,0.0021169215312092883
personal care,0.0030714226998236074,0.0009549423170985404,0.002116480382725067
patient populations,0.0022651318142673823,0.0001555746573660914,0.0021095571569012908
glass,0.0031392619261767746,0.0010486090700652726,0.002090652856111502
micro,0.0027728650190711208,0.0006847106695971832,0.0020881543494739377
point,0.004295729624161408,0.0022106910181281378,0.0020850386060332704
develop,0.0032195543552744435,0.0011352557794089726,0.002084298575865471
enables,0.0041680087045831435,0.002084794770808057,0.0020832139337750863
artificial,0.0037443955678713994,0.0016645213600363419,0.0020798742078350575
integrates,0.004465322374935584,0.002385541662048805,0.0020797807128867794
fibrosis,0.0020895481238896517,9.808991253183433e-06,0.0020797391326364684
manual,0.0023471788502583417,0.0002701183763977591,0.0020770604738605826
effective,0.005231039840271708,0.0031587741292594994,0.0020722657110122085
utilizing,0.006557726755390392,0.004485688838167267,0.0020720379172231252
comprehensive portfolio,0.0028043607393456824,0.0007342558865921225,0.00207010485275356
disorder,0.0021711352552448403,0.0001051051154995565,0.002066030139745284
approvals,0.0027354430322104914,0.0006738681623131257,0.0020615748698973656
