focal_tic,focal_fyear,stratum,industry,market_cap,xrd,delta_m3_m1,delta_m2_m0,m3_wins_m1,jaccard_m1m2,regime
STIM,2021,R&D-Active,Medical Equipment,117.7217,7.923,2.8655428237509977,0.751178789192215,1,0.0,M3 wins big
STIM,2022,R&D-Active,Medical Equipment,187.33116,9.336,0.0,-0.515871597471417,0,0.0,middle
STIM,2023,R&D-Active,Medical Equipment,84.3668,9.515,-0.17672101420630693,2.425052632343434,0,0.1111111111111111,M3 loses big
STIM,2024,R&D-Active,Medical Equipment,89.64319,12.771,0.0,-0.10989649546719338,0,0.0,middle
STKL,2020,R&D-Zero,Food Products,1052.5639800000001,,0.9144982061652378,1.0798649615456108,1,0.0,M3 wins big
STKL,2021,R&D-Zero,Food Products,746.152,,1.9897866855672794,0.6531471625986656,1,0.05263157894736842,M3 wins big
STKL,2022,R&D-Zero,Food Products,910.7603999999999,,0.04607657745429661,-0.958794977040063,1,0.0,middle
STKL,2023,R&D-Zero,Food Products,634.26291,,0.7183655533609794,-0.43727965155009935,1,0.0,M3 wins big
STKL,2024,R&D-Zero,Food Products,901.6931,,0.3737028696218907,0.10366406776840986,1,0.0,M3 wins big
STKS,2020,R&D-Zero,"Restaurants, Hotels, Motels",107.6071,0.0,0.9534615406234531,-0.2566321592424792,1,0.0,M3 wins big
STKS,2021,R&D-Zero,"Restaurants, Hotels, Motels",405.10885999999994,0.0,-0.2954607818843701,0.13466022330825667,0,0.05263157894736842,M3 loses big
STKS,2022,R&D-Zero,"Restaurants, Hotels, Motels",199.9305,0.0,-1.14726115627861,-7.038825957392508,0,0.0,M3 loses big
STKS,2023,R&D-Zero,"Restaurants, Hotels, Motels",191.45808,0.0,0.20149273210239588,-0.6985061131911632,1,0.05263157894736842,M3 wins big
STKS,2024,R&D-Zero,"Restaurants, Hotels, Motels",90.0102,0.0,1.8103216250392151,-0.14901968988515435,1,0.0,M3 wins big
STLD,2020,R&D-Zero,Steel Works Etc,7776.399179999999,,0.0,-2642.503553739957,0,0.05263157894736842,middle
STLD,2021,R&D-Zero,Steel Works Etc,12103.52586,,0.8571229786927658,-0.8542355586737077,1,0.0,M3 wins big
STLD,2022,R&D-Zero,Steel Works Etc,16895.8472,,0.834308583245755,0.6096392155452699,1,0.05263157894736842,M3 wins big
STLD,2023,R&D-Zero,Steel Works Etc,18898.125799999998,,1.2658021808823954,3.8318990022494015,1,0.0,M3 wins big
STLD,2024,R&D-Zero,Steel Works Etc,17237.916189999996,,-1.882216627433201,-4.505017340693721,0,0.0,M3 loses big
STOK,2022,R&D-Active,Pharmaceutical Products,364.0312,77.837,-0.1267757099747983,-0.37405867377631663,0,0.1111111111111111,M3 loses big
STOK,2023,R&D-Active,Pharmaceutical Products,241.52867999999998,82.231,-0.10335445949719668,-0.03669449317986784,0,0.05263157894736842,M3 loses big
STOK,2024,R&D-Active,Pharmaceutical Products,595.98399,89.133,0.5919871992745602,-0.02951293467279903,1,0.0,M3 wins big
STRA,2020,R&D-Zero,Personal Services,2327.86327,,0.4424535913515764,-0.273005666426626,1,0.17647058823529413,M3 wins big
STRA,2021,R&D-Zero,Personal Services,1422.40128,,1.0995057278201927,1.5294907346680102,1,0.0,M3 wins big
STRA,2022,R&D-Zero,Personal Services,1911.2429599999998,,0.2729472539838409,-1.4101351852961759,1,0.05263157894736842,M3 wins big
STRA,2023,R&D-Zero,Personal Services,2254.4745900000003,,0.7475872955386397,-0.9892843527947919,1,0.0,M3 wins big
STRA,2024,R&D-Zero,Personal Services,2288.97684,,0.4439972620912811,-0.2820297382200356,1,0.0,M3 wins big
STRL,2020,R&D-Zero,Construction,524.50424,,0.1867445943956496,0.7646404112112846,1,0.0,M3 wins big
STRL,2021,R&D-Zero,Construction,784.7394,,1.4011009812593724,1.0996042101212449,1,0.0,M3 wins big
STRL,2022,R&D-Zero,Construction,1003.188,,0.7153750869887985,-1.5637121341617783,1,0.05263157894736842,M3 wins big
STRL,2023,R&D-Zero,Construction,2719.32318,,-0.7782395810225059,-2.091957851457429,0,0.0,M3 loses big
STRL,2024,R&D-Zero,Construction,5166.19305,,0.4099964235274431,-0.08550250116036195,1,0.0,M3 wins big
STRO,2020,R&D-Active,Pharmaceutical Products,993.27592,76.961,0.2243621506951735,-0.04615937432582888,1,0.0,M3 wins big
STRO,2021,R&D-Active,Pharmaceutical Products,689.34576,104.4,-0.022909047900081858,-0.15168300684095293,0,0.05263157894736842,middle
STRO,2022,R&D-Active,Pharmaceutical Products,464.6,137.171,0.0,-0.17656690438970446,0,0.05263157894736842,middle
STRO,2023,R&D-Active,Pharmaceutical Products,261.7329,180.425,-0.5575782394005051,-1.2266438816432381,0,0.05263157894736842,M3 loses big
STRO,2024,R&D-Active,Pharmaceutical Products,151.84784,252.043,0.0,-0.8438480585165173,0,0.0,middle
STRR,2021,R&D-Zero,Almost Nothing,78.503,,0.9226614430542402,0.626001260183021,1,0.0,M3 wins big
STRR,2022,R&D-Zero,Almost Nothing,63.22822,,0.03169722680597953,0.07176422813863337,1,0.1111111111111111,middle
STRS,2020,R&D-Zero,Real Estate,209.6355,,0.07533427900521195,0.29363714946927294,1,0.0,middle
STRS,2021,R&D-Zero,Real Estate,301.51964999999996,,0.1702256244980539,0.3499880557005317,1,0.0,M3 wins big
STRS,2022,R&D-Zero,Real Estate,154.14639,,-0.049629069142125046,0.5768263281912166,0,0.0,middle
STRS,2023,R&D-Zero,Real Estate,230.96658,,0.15538769910184203,0.46474086456658176,1,0.0,M3 wins big
STRS,2024,R&D-Zero,Real Estate,166.55748,,-0.08681646636864147,0.5010674857432723,0,0.05263157894736842,M3 loses big
STRT,2020,R&D-Active,Automobiles and Trucks,59.775,9.8,0.32561679952239875,-0.2434763068758794,1,0.05263157894736842,M3 wins big
STRT,2021,R&D-Active,Automobiles and Trucks,169.1703,10.8,0.10842062733591495,-0.016630687050844584,1,0.0,middle
STRT,2022,R&D-Active,Automobiles and Trucks,128.52255,12.2,0.27016094814383074,0.05066465535779363,1,0.0,M3 wins big
STRT,2023,R&D-Active,Automobiles and Trucks,71.27206,15.9,0.03833250203705696,0.28394977317722747,1,0.0,middle
STRT,2024,R&D-Active,Automobiles and Trucks,99.725,14.8,0.06047951517213457,-0.0011068914378896677,1,0.0,middle
STRW,2022,R&D-Zero,Trading,52.519499999999994,0.0,0.2530023212807293,-0.11758777655786906,1,0.0,M3 wins big
STRW,2023,R&D-Zero,Trading,50.05492,0.0,0.1384812011255615,-0.0825377367780322,1,0.0,M3 wins big
STRW,2024,R&D-Zero,Trading,127.13347999999998,0.0,-0.13816710086758197,-0.13610825146940356,0,0.0,M3 loses big
STTK,2020,R&D-Active,Pharmaceutical Products,2189.00847,37.483,0.03541938835830846,-0.0012980228605553035,1,0.0,middle
STTK,2021,R&D-Active,Pharmaceutical Products,360.30489,56.563,0.30126087674234814,-0.02569174105967642,1,0.0,M3 wins big
STTK,2023,R&D-Active,Pharmaceutical Products,336.9638,74.31,0.017010986158663477,-0.011790589207419377,1,0.0,middle
STWD,2020,R&D-Zero,Trading,5493.6098999999995,0.0,0.06505606142165898,-0.36059838077984074,1,0.0,middle
STWD,2021,R&D-Zero,Trading,7407.126,0.0,0.05594818268759971,0.059714635862503446,1,0.0,middle
STWD,2022,R&D-Zero,Trading,5694.67275,0.0,0.10864090140390695,0.0432476998804842,1,0.05263157894736842,middle
STWD,2023,R&D-Zero,Trading,6586.95332,0.0,0.0,-0.17012776100803448,0,0.0,middle
STWD,2024,R&D-Zero,Trading,6393.9195,0.0,-0.01107951102042476,0.11671653506180946,0,0.1111111111111111,middle
STX,2020,R&D-Active,Computers,12427.76679,973.0,0.0,-3.2779429187320486,0,0.0,middle
STX,2021,R&D-Active,Computers,19993.787190000003,903.0,-0.24444802696649853,-0.6680104245635947,0,0.0,M3 loses big
STX,2022,R&D-Active,Computers,14991.684,941.0,0.6000730803369414,0.4105282384603829,1,0.0,M3 wins big
STXS,2021,R&D-Active,Medical Equipment,462.6068,10.199,0.10578886481732398,0.28835736526863004,1,0.05263157894736842,middle
STXS,2022,R&D-Active,Medical Equipment,154.9809,10.558,0.020523775630353146,-0.08465545147650268,1,0.05263157894736842,middle
STXS,2023,R&D-Active,Medical Equipment,141.6555,10.273,-0.16601573994575541,-0.024635832547739323,0,0.05263157894736842,M3 loses big
STXS,2024,R&D-Active,Medical Equipment,194.53643999999997,9.76,-0.20490025183136978,0.11283511433360399,0,0.05263157894736842,M3 loses big
STZ,2020,R&D-Zero,Beer & Liquor,41414.24772,,-0.06484855297487133,-0.2700142714199264,0,0.0,middle
STZ,2021,R&D-Zero,Beer & Liquor,40460.23052,,0.00789281596579261,0.08558036901345842,1,0.0,middle
STZ,2022,R&D-Zero,Beer & Liquor,40981.6163,,-0.042375371912776516,-0.318074422494513,0,0.05263157894736842,middle
STZ,2023,R&D-Zero,Beer & Liquor,45451.32576,,-0.06337070321575877,-0.1385956441658967,0,0.0,middle
STZ,2024,R&D-Zero,Beer & Liquor,31272.8715,,0.28532402015502434,0.41330808880721925,1,0.0,M3 wins big
SUI,2020,R&D-Zero,Trading,16353.7707,0.0,0.01846423550438705,0.008972854564844174,1,0.1111111111111111,middle
SUI,2021,R&D-Zero,Trading,24351.48072,0.0,0.028832710303238876,-0.05359505264095907,1,0.0,middle
SUI,2022,R&D-Zero,Trading,17732.0,0.0,0.13135162459645033,-0.06103182298005558,1,0.0,middle
SUI,2023,R&D-Zero,Trading,16630.8714,0.0,0.1256608628316715,-0.29617032112621144,1,0.05263157894736842,middle
SUI,2024,R&D-Zero,Trading,15670.927889999999,0.0,0.016820977629415756,-0.07325426372913309,1,0.05263157894736842,middle
SUN,2020,R&D-Zero,Wholesale,2398.3525200000004,,0.0,0.000361583908815577,0,0.05263157894736842,middle
SUN,2021,R&D-Zero,Wholesale,3416.28693,,0.0,0.4691669923143875,0,0.1111111111111111,middle
SUN,2022,R&D-Zero,Wholesale,3622.7705000000005,,0.012804501869822155,0.46640148505006385,1,0.05263157894736842,middle
SUN,2023,R&D-Zero,Wholesale,5058.57144,,0.5219923695628969,0.48231512763498297,1,0.05263157894736842,M3 wins big
SUN,2024,R&D-Zero,Wholesale,7007.6197600000005,,0.20455173849172237,0.07368413692908571,1,0.0,M3 wins big
SUNS,2024,R&D-Zero,Trading,98.6304,0.0,0.2628187877459762,-0.021169511769929747,1,0.0,M3 wins big
SUPN,2020,R&D-Active,Pharmaceutical Products,1330.15888,75.961,-0.14519457751556875,0.48868119636792295,0,0.0,M3 loses big
SUPN,2021,R&D-Active,Pharmaceutical Products,1552.94496,90.467,-0.09727199927852026,-1.0995257907361056,0,0.0,M3 loses big
SUPN,2022,R&D-Active,Pharmaceutical Products,1935.24018,74.552,0.030486242047346984,-0.3566825265695146,1,0.0,middle
SUPN,2023,R&D-Active,Pharmaceutical Products,1583.68362,91.593,-0.23455044871089742,0.4726730746027885,0,0.0,M3 loses big
SUPN,2024,R&D-Active,Pharmaceutical Products,2015.66688,108.796,0.10917471728329864,0.39883112276281785,1,0.0,middle
SURG,2022,R&D-Zero,Communication,92.60752,,-0.556896709951606,2.4374195058485406,0,0.0,M3 loses big
SURG,2023,R&D-Zero,Communication,92.89935000000001,,0.15103579460875083,0.6450585509854148,1,0.0,M3 wins big
SVC,2020,R&D-Zero,Trading,1893.8277600000001,0.0,-0.13022808782380477,-0.0126301071788468,0,0.0,M3 loses big
SVC,2021,R&D-Zero,Trading,1451.15868,0.0,0.06293305231985985,-0.06868603642692844,1,0.0,middle
SVC,2022,R&D-Zero,Trading,1206.15237,0.0,0.5370331142612135,0.3436572245941144,1,0.0,M3 wins big
SVC,2023,R&D-Zero,Trading,1415.6758,0.0,0.0,-0.1898407173116804,0,0.0,middle
SVC,2024,R&D-Zero,Trading,423.25798000000003,0.0,0.49008876418110137,0.36359081515611064,1,0.0,M3 wins big
SVCO,2024,R&D-Active,Computer Software,230.49816,20.74,0.3108017040775446,-0.5541003226010179,1,0.0,M3 wins big
SVRA,2020,R&D-Active,Pharmaceutical Products,62.275949999999995,35.038,-0.14820832822918528,0.07581082968642361,0,0.0,M3 loses big
SVV,2023,R&D-Zero,Retail,2788.67314,0.0,0.3083009160812328,0.1420176738701735,1,0.0,M3 wins big
SVV,2024,R&D-Zero,Retail,1631.4309999999998,0.0,-0.3246803288897251,-0.1638672005599,0,0.05263157894736842,M3 loses big
SW,2024,R&D-Zero,Business Supplies,28031.113839999998,,0.0,0.3215365552149718,0,0.0,middle
SWAG,2021,R&D-Zero,Business Services,119.5117,,0.059251043522120295,0.23514438812419242,1,0.0,middle
SWBI,2020,R&D-Active,Defense,868.9037999999999,7.48,0.006182246234350153,7.377921105275387,1,0.0,middle
SWBI,2021,R&D-Active,Defense,626.10173,7.262,0.4672000388996578,0.7828116064900503,1,0.0,M3 wins big
SWBI,2022,R&D-Active,Defense,552.78778,7.55,2.9635656605958225,2.044635570718432,1,0.05263157894736842,M3 wins big
SWBI,2023,R&D-Active,Defense,773.1871399999999,7.266,0.12437070528010752,0.07444432800542478,1,0.0,middle
SWBI,2024,R&D-Active,Defense,420.37782999999996,9.567,2.2986166151828877,16.93560030765716,1,0.05263157894736842,M3 wins big
SWIM,2021,R&D-Zero,Recreation,2989.73338,,0.06312475228357166,-0.0888176051632914,1,0.0,middle
SWIM,2022,R&D-Zero,Recreation,369.23096000000004,,15.95581221039323,13.207121313110388,1,0.0,M3 wins big
SWIM,2023,R&D-Zero,Recreation,302.11336,,0.17711953608493836,-3.6044108660749643,1,0.0,M3 wins big
SWIM,2024,R&D-Zero,Recreation,805.7244,,0.0,0.49447943999242894,0,0.0,middle
SWK,2020,R&D-Active,Machinery,28703.87712,211.0,0.0,-0.306980766692066,0,0.0,middle
SWK,2021,R&D-Active,Machinery,30807.115980000002,276.3,0.36100266766327926,0.034016797019279024,1,0.0,M3 wins big
SWK,2022,R&D-Active,Machinery,11492.158080000001,357.4,0.05062951410769101,2.5119923042289103,1,0.0,middle
SWK,2023,R&D-Active,Machinery,15070.122,362.0,0.0,0.5508839895742821,0,0.0,middle
SWK,2024,R&D-Active,Machinery,12394.60817,328.8,0.0,0.10920256067894618,0,0.0,middle
SWKH,2020,R&D-Active,Banking,184.09127,4.268,-0.17834175588557674,0.24875505997855074,0,0.0,M3 loses big
SWKH,2023,R&D-Active,Banking,219.08994,3.436,0.03765464994820092,0.4464243509686703,1,0.0,middle
SWKH,2024,R&D-Active,Banking,193.71404,2.203,-0.08700547459893375,0.26559238930443224,0,0.0,M3 loses big
SWKS,2020,R&D-Active,Electronic Equipment,24094.8,473.9,-0.03804194669556495,0.3548519465712191,0,0.05263157894736842,middle
SWKS,2021,R&D-Active,Electronic Equipment,27238.134000000002,532.3,0.021767183594116786,0.19976304465452183,1,0.05263157894736842,middle
SWKS,2022,R&D-Active,Electronic Equipment,13660.253999999999,617.9,0.3989792758878534,-0.0004457692486471432,1,0.0,M3 wins big
SWKS,2023,R&D-Active,Electronic Equipment,15725.105000000001,606.8,-0.08249430761755519,0.19669620348766945,0,0.05263157894736842,middle
SWKS,2024,R&D-Active,Electronic Equipment,15793.323,779.6,0.2290702612935438,-0.1491742480087222,1,0.0,M3 wins big
SWX,2020,R&D-Zero,Utilities,3474.47475,,-0.18445633138999296,0.1694178282367511,0,0.05263157894736842,M3 loses big
SWX,2021,R&D-Zero,Utilities,4232.5611,,-0.014770282893926512,-0.040543003687449286,0,0.1111111111111111,middle
SWX,2022,R&D-Zero,Utilities,4153.32372,,0.0,0.08834023160574345,0,0.17647058823529413,middle
SWX,2023,R&D-Zero,Utilities,4533.5794,,-0.011139283007663758,0.25690857056524696,0,0.1111111111111111,middle
SWX,2024,R&D-Zero,Utilities,5075.77593,,-0.009468346196769062,-0.18357152429786416,0,0.0,middle
SXC,2020,R&D-Zero,Steel Works Etc,360.06254999999993,,4.613128552174482,-3.276137788272029,1,0.0,M3 wins big
SXC,2021,R&D-Zero,Steel Works Etc,547.57628,,0.670038534065664,-1.029058917229323,1,0.0,M3 wins big
SXC,2022,R&D-Zero,Steel Works Etc,719.83693,,0.3044693821772979,-0.6068881660986827,1,0.0,M3 wins big
SXC,2023,R&D-Zero,Steel Works Etc,899.5501800000001,,-0.15123981971438583,-1.3003594798355445,0,0.0,M3 loses big
SXC,2024,R&D-Zero,Steel Works Etc,902.5663999999999,,0.3039606778176036,-0.9390838277116561,1,0.0,M3 wins big
SXI,2020,R&D-Active,Electronic Equipment,704.1818,6.9,-0.3603067786967511,1.355236564551172,0,0.05263157894736842,M3 loses big
SXI,2021,R&D-Active,Electronic Equipment,1143.09604,9.6,-8.321538206634838e-05,0.3587040331213829,0,0.05263157894736842,middle
SXI,2022,R&D-Active,Electronic Equipment,1002.43872,12.2,0.11586562670429035,0.7520568789939527,1,0.0,middle
SXI,2023,R&D-Active,Electronic Equipment,1661.56515,17.2,0.2022586002533116,0.2382220447047733,1,0.0,M3 wins big
SXT,2020,R&D-Active,Chemicals,3120.98739,38.5,-0.5592858955835329,-0.094826508929021,0,0.0,M3 loses big
SXT,2021,R&D-Active,Chemicals,4187.21082,34.3,0.0,0.27728371471351354,0,0.05263157894736842,middle
SXT,2022,R&D-Active,Chemicals,3055.05632,42.2,0.38829578711511,0.32328865460596584,1,0.05263157894736842,M3 wins big
SXT,2023,R&D-Active,Chemicals,2776.554,48.1,0.0,0.010125656582839537,0,0.0,middle
SXT,2024,R&D-Active,Chemicals,3005.46176,49.1,-0.043089421332015154,-0.11615838293572944,0,0.0,middle
SYBT,2020,R&D-Zero,Banking,918.5721599999999,,-0.06523271584547516,0.04964143781680064,0,0.05263157894736842,middle
SYBT,2021,R&D-Zero,Banking,1698.9524800000002,,-0.17787308365012022,-0.12315351878512232,0,0.05263157894736842,M3 loses big
SYBT,2022,R&D-Zero,Banking,1901.2498200000002,,-0.010402175051107798,0.03415486940756146,0,0.05263157894736842,middle
SYBT,2023,R&D-Zero,Banking,1510.15021,,0.0,0.2297435507270265,0,0.0,middle
SYBT,2024,R&D-Zero,Banking,2107.55391,,0.04008127772994824,0.12676845510763557,1,0.0,middle
SYBX,2020,R&D-Active,Pharmaceutical Products,82.47528000000001,47.474,0.0076154176553737685,-0.5746704057583224,1,0.1111111111111111,middle
SYBX,2021,R&D-Active,Pharmaceutical Products,168.67157999999998,47.127,-0.09931244617828783,0.3183421718045235,0,0.0,M3 loses big
SYF,2020,R&D-Zero,Banking,20270.9871,,1.9520109379824522,0.2445242417663196,1,0.0,M3 wins big
SYF,2021,R&D-Zero,Banking,24439.6437,,0.8670051354860926,-0.5691571312112749,1,0.0,M3 wins big
SYF,2022,R&D-Zero,Banking,14399.810619999998,,2.2236228818733546,-0.14773393382226185,1,0.0,M3 wins big
SYF,2023,R&D-Zero,Banking,15538.594439999999,,-0.5209398641570728,0.05983005873386249,0,0.05263157894736842,M3 loses big
SYF,2024,R&D-Zero,Banking,25236.965,,0.5636171816987455,7.935555590617053,1,0.1111111111111111,M3 wins big
SYK,2020,R&D-Active,Medical Equipment,92159.54400000001,984.0,0.10416206648175996,-0.02098622123628089,1,0.05263157894736842,middle
SYK,2021,R&D-Active,Medical Equipment,100951.05,1235.0,0.012746958702853584,-0.13318916699337552,1,0.05263157894736842,middle
SYK,2022,R&D-Active,Medical Equipment,92588.363,1454.0,-0.0024771241352463114,0.01827274644254287,0,0.0,middle
SYK,2023,R&D-Active,Medical Equipment,113824.746,1388.0,0.0,-0.007805173465357973,0,0.17647058823529413,middle
SYK,2024,R&D-Active,Medical Equipment,137323.07,1466.0,-0.06934362633909624,-0.015032987479015991,0,0.05263157894736842,middle
SYM,2022,R&D-Active,Machinery,663.7685,124.141,-0.41840850732729784,-0.5280225998683357,0,0.0,M3 loses big
SYM,2023,R&D-Active,Machinery,2745.03759,195.042,-0.03387883526818514,-1.1363001405938076,0,0.05263157894736842,middle
SYM,2024,R&D-Active,Machinery,2553.36471,173.457,7.0357195301097235,-1.1983918085536907,1,0.0,M3 wins big
SYNA,2020,R&D-Active,Electronic Equipment,2051.41464,302.5,0.04878395552115311,-1.8420144463657602,1,0.0,middle
SYNA,2021,R&D-Active,Electronic Equipment,5496.952560000001,313.4,-0.02035030588431758,-0.07713251438814048,0,0.0,middle
SYNA,2022,R&D-Active,Electronic Equipment,4677.259050000001,367.3,-0.06023404033472547,-0.12866288330217326,0,0.05263157894736842,middle
SYNA,2023,R&D-Active,Electronic Equipment,3293.1919799999996,351.2,0.029060809296485635,-0.7663160158580732,1,0.0,middle
SYNA,2024,R&D-Active,Electronic Equipment,3489.8976,336.3,-0.011001949138818731,-0.22116910995936825,0,0.0,middle
SYPR,2021,R&D-Zero,Automobiles and Trucks,53.78789999999999,,0.3165452165500029,0.3034160715928018,1,0.0,M3 wins big
SYRE,2021,R&D-Active,Pharmaceutical Products,234.43624999999997,57.069,-0.12426371069723852,-0.6641758470349199,0,0.1111111111111111,M3 loses big
SYRE,2023,R&D-Active,Pharmaceutical Products,775.94664,219.692,-0.021244381001047252,0.14969651289702574,0,0.0,middle
SYRS,2020,R&D-Active,Pharmaceutical Products,610.01955,76.065,0.003169979442426765,0.025484187466628005,1,0.0,middle
SYRS,2021,R&D-Active,Pharmaceutical Products,202.19824,99.872,-0.17471596988522525,-0.5908627324583651,0,0.05263157894736842,M3 loses big
SYRS,2023,R&D-Active,Pharmaceutical Products,206.03771,108.153,-0.5516713017579401,-0.7749247244106443,0,0.05263157894736842,M3 loses big
SYY,2020,R&D-Zero,Wholesale,27781.43694,,0.7819671608835563,-0.8784201766236504,1,0.0,M3 wins big
SYY,2021,R&D-Zero,Wholesale,39794.938,,0.7314018327537655,-15.077022577052562,1,0.05263157894736842,M3 wins big
SYY,2022,R&D-Zero,Wholesale,43087.14852999999,,0.0,-0.5749998137504516,0,0.0,middle
SYY,2023,R&D-Zero,Wholesale,37479.3104,,0.571381157377945,-0.48291640226724364,1,0.0,M3 wins big
SYY,2024,R&D-Zero,Wholesale,35106.60362,,0.4448111775068492,-0.6471624145777981,1,0.05263157894736842,M3 wins big
T,2020,R&D-Active,Communication,204941.51671999999,1210.0,0.0194078985737407,-0.12368561722261232,1,0.05263157894736842,middle
T,2021,R&D-Active,Communication,175670.17440000002,1522.0,0.025287249704598946,0.0,1,0.05263157894736842,middle
